shape,changeType,blockNum,trialID,response,confidence,rt,subjectID,experimentName,experimentVersion,experimentTime,studyID,sessionID,browserName,browserVersion,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,change_key,gender,age,taskGuess,purposeGuess,commentText,totalTime,collapsedChange,correctAnswer,fullShapeName,shape_color,video_direction,responded_correctly,count,analysisChangeType
shape4,convex_area2,4,40,different,8,2105.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,convex_area2,different,shape4_convex_area2,,,1,1,convex
catch_shape,change3,4,41,different,9,2604.7,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,change3,different,catch_shape_change3,0.641318987,lr,1,1,none
shape3,no_change1,4,42,same,9,1663.1,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape3_no_change1,0.679856633,lr,1,1,none
shape5,no_change1,4,43,same,9,2474.1,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape5_no_change1,0.8813361009999999,lr,1,1,none
shape6,convex_area1,4,44,different,9,1835.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,convex_area1,different,shape6_convex_area1,,,1,1,convex
shape2,no_change2,5,45,same,8,1784.7,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape2_no_change2,0.830736492,rl,1,1,none
shape3,convex_area1,5,46,different,7,2256.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,convex_area1,different,shape3_convex_area1,,,1,1,convex
shape4,convex_area1,5,47,different,9,3567.7,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,convex_area1,different,shape4_convex_area1,,,1,1,convex
shape7,no_change6,5,48,different,6,2098.6,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape7_no_change6,0.48657649700000005,rl,0,1,none
shape5,concave_area2,5,49,different,9,1816.2,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,concave_area2,different,shape5_concave_area2,,,1,1,concave
catch_shape,no_change1,5,50,same,9,3810.4,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,catch_shape_no_change1,0.9534566409999999,lr,1,1,none
shape6,no_change4,5,51,same,9,2544.6,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape6_no_change4,0.9643281770000001,lr,1,1,none
shape8,concave_nofill_area1,5,52,different,9,1939.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,concave_nofill_area1,different,shape8_concave_nofill_area1,,,1,1,concave_nofill
shape1,concave_area1,5,53,different,7,2587.6,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,concave_area1,different,shape1_concave_area1,,,1,1,concave
shape6,no_change6,6,54,same,9,2703.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape6_no_change6,0.265877314,lr,1,1,none
shape5,no_change6,6,55,different,6,2174.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape5_no_change6,0.15461751699999998,rl,0,1,none
shape4,concave_nofill_area2,6,56,different,9,2162.3,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,concave_nofill_area2,different,shape4_concave_nofill_area2,,,1,1,concave_nofill
shape3,no_change5,6,57,different,6,2255.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape3_no_change5,0.343132045,rl,0,1,none
shape2,no_change1,6,58,same,7,1727.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape2_no_change1,0.230009402,rl,1,1,none
shape8,no_change1,6,59,same,9,1611.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape8_no_change1,0.36455825,rl,1,1,none
catch_shape,no_change4,6,60,same,9,1707.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,catch_shape_no_change4,0.463620285,rl,1,1,none
shape1,no_change2,6,61,same,9,10214.1,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape1_no_change2,0.14964697300000002,lr,1,1,none
shape7,no_change3,6,62,different,6,3134.5,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,no_change,same,shape7_no_change3,0.306079767,lr,0,1,none
shape3,concave_nofill_area1,7,63,different,9,2519.8,558980cdfdf99b7ae47f5a75,ducktruck,control,2127077.7,611a8cbde46ef77ccdf8b0c1,611abc2dcbd349bae6b453c2,Chrome,92,761,1453,1440,2560,q, -- select an option -- ,,Looking at two photos of unusual shapes & trying to detect if there was a change between the two objects. ,Determining if people could detect a change in objects when shown similar ones in rapid succession.,"Everything went well though I do want to mention there were a couple of times my dog started barking downstairs so I was a bit more distracted than I expected, though I do still feel fairly confident in most of my answers. ",2320196.7,concave_nofill_area1,different,shape3_concave_nofill_area1,,,1,1,concave_nofill
